"Month","Day","Year","Temp","Date"
"1","12","1997",52.3,1997-01-12
"1","13","1997",52.3,1997-01-13
"1","14","1997",50.9,1997-01-14
"1","15","1997",52.3,1997-01-15
"1","16","1997",53.3,1997-01-16
"1","17","1997",54.5,1997-01-17
"1","18","1997",56,1997-01-18
"1","19","1997",54,1997-01-19
"1","20","1997",52.1,1997-01-20
"1","21","1997",50.7,1997-01-21
"1","22","1997",51.1,1997-01-22
"1","23","1997",53.2,1997-01-23
"1","24","1997",54,1997-01-24
"1","25","1997",54.1,1997-01-25
"1","26","1997",55.5,1997-01-26
"1","27","1997",57.1,1997-01-27
"1","28","1997",56.2,1997-01-28
"1","29","1997",55,1997-01-29
"1","30","1997",56.9,1997-01-30
"1","31","1997",54.4,1997-01-31
"2","1","1997",59.1,1997-02-01
"2","2","1997",58.9,1997-02-02
"2","3","1997",59.3,1997-02-03
"2","4","1997",56,1997-02-04
"2","5","1997",55.6,1997-02-05
"2","6","1997",57,1997-02-06
"2","7","1997",57,1997-02-07
"2","8","1997",64,1997-02-08
"2","9","1997",57.6,1997-02-09
"2","10","1997",58.5,1997-02-10
"2","11","1997",58.9,1997-02-11
"2","12","1997",60.2,1997-02-12
"2","13","1997",63,1997-02-13
"2","14","1997",63.4,1997-02-14
"2","15","1997",63.6,1997-02-15
"2","16","1997",62.7,1997-02-16
"2","17","1997",59.8,1997-02-17
"2","18","1997",61.9,1997-02-18
"2","19","1997",61.7,1997-02-19
"2","20","1997",59.6,1997-02-20
"2","21","1997",60.8,1997-02-21
"2","22","1997",60.2,1997-02-22
"2","23","1997",65,1997-02-23
"2","24","1997",71.7,1997-02-24
"2","25","1997",68.2,1997-02-25
"2","26","1997",67.5,1997-02-26
"2","27","1997",65.9,1997-02-27
"2","28","1997",67.8,1997-02-28
"3","1","1997",74.2,1997-03-01
"3","2","1997",71.2,1997-03-02
"3","3","1997",62.7,1997-03-03
"3","4","1997",63.5,1997-03-04
"3","5","1997",65.3,1997-03-05
"3","6","1997",69.6,1997-03-06
"3","7","1997",69.8,1997-03-07
"3","8","1997",72.2,1997-03-08
"3","9","1997",73.9,1997-03-09
"3","10","1997",71.4,1997-03-10
"3","11","1997",74.1,1997-03-11
"3","12","1997",74.4,1997-03-12
"3","13","1997",71.2,1997-03-13
"3","14","1997",70.3,1997-03-14
"3","15","1997",71.2,1997-03-15
"3","16","1997",72.9,1997-03-16
"3","17","1997",75.1,1997-03-17
"3","18","1997",71.5,1997-03-18
"3","19","1997",71.2,1997-03-19
"3","20","1997",69.8,1997-03-20
"3","21","1997",70.6,1997-03-21
"3","22","1997",67.4,1997-03-22
"3","23","1997",69,1997-03-23
"3","24","1997",70,1997-03-24
"3","25","1997",73.4,1997-03-25
"3","26","1997",71.2,1997-03-26
"3","27","1997",78.2,1997-03-27
"3","28","1997",75.2,1997-03-28
"3","29","1997",69.1,1997-03-29
"3","30","1997",71.1,1997-03-30
"3","31","1997",74.8,1997-03-31
"4","1","1997",74.8,1997-04-01
"4","2","1997",71.2,1997-04-02
"4","3","1997",65.2,1997-04-03
"4","4","1997",70.2,1997-04-04
"4","5","1997",71.4,1997-04-05
"4","6","1997",72,1997-04-06
"4","7","1997",74,1997-04-07
"4","8","1997",79.9,1997-04-08
"4","9","1997",73.9,1997-04-09
"4","10","1997",77.8,1997-04-10
"4","11","1997",80.4,1997-04-11
"4","12","1997",85,1997-04-12
"4","13","1997",82.1,1997-04-13
"4","14","1997",81.3,1997-04-14
"4","15","1997",82.1,1997-04-15
"4","16","1997",78.8,1997-04-16
"4","17","1997",76.4,1997-04-17
"4","18","1997",77.6,1997-04-18
"4","19","1997",80.3,1997-04-19
"4","20","1997",84.4,1997-04-20
"4","21","1997",82.7,1997-04-21
"4","22","1997",84.9,1997-04-22
"4","23","1997",84.2,1997-04-23
"4","24","1997",87.8,1997-04-24
"4","25","1997",87.4,1997-04-25
"4","26","1997",86.1,1997-04-26
"4","27","1997",85.6,1997-04-27
"4","28","1997",86,1997-04-28
"4","29","1997",86.3,1997-04-29
"4","30","1997",84.1,1997-04-30
"5","1","1997",85.1,1997-05-01
"5","2","1997",84.5,1997-05-02
"5","3","1997",85.8,1997-05-03
"5","4","1997",80.3,1997-05-04
"5","5","1997",78.6,1997-05-05
"5","6","1997",81.5,1997-05-06
"5","7","1997",84.6,1997-05-07
"5","8","1997",83.8,1997-05-08
"5","9","1997",85.6,1997-05-09
"5","10","1997",82.4,1997-05-10
"5","11","1997",84.7,1997-05-11
"5","12","1997",88.9,1997-05-12
"5","13","1997",87.4,1997-05-13
"5","14","1997",89.7,1997-05-14
"5","15","1997",86.9,1997-05-15
"5","16","1997",87.1,1997-05-16
"5","17","1997",86.8,1997-05-17
"5","18","1997",88.1,1997-05-18
"5","19","1997",90.8,1997-05-19
"5","20","1997",92.3,1997-05-20
"5","21","1997",94.1,1997-05-21
"5","22","1997",91.7,1997-05-22
"5","23","1997",90.3,1997-05-23
"5","24","1997",91.9,1997-05-24
"5","25","1997",91.7,1997-05-25
"5","26","1997",93.2,1997-05-26
"5","27","1997",91,1997-05-27
"5","28","1997",88.1,1997-05-28
"5","29","1997",85.6,1997-05-29
"5","30","1997",81.4,1997-05-30
"5","31","1997",78.4,1997-05-31
"6","1","1997",82.2,1997-06-01
"6","2","1997",82.9,1997-06-02
"6","3","1997",84,1997-06-03
"6","4","1997",87,1997-06-04
"6","5","1997",91,1997-06-05
"6","6","1997",87.3,1997-06-06
"6","7","1997",92.3,1997-06-07
"6","8","1997",90.2,1997-06-08
"6","9","1997",90.4,1997-06-09
"6","10","1997",88.7,1997-06-10
"6","11","1997",91.3,1997-06-11
"6","12","1997",82.6,1997-06-12
"6","13","1997",86.4,1997-06-13
"6","14","1997",87.8,1997-06-14
"6","15","1997",92.6,1997-06-15
"6","16","1997",94.5,1997-06-16
"6","17","1997",97.3,1997-06-17
"6","18","1997",92.3,1997-06-18
"6","19","1997",75.9,1997-06-19
"6","20","1997",80.2,1997-06-20
"6","21","1997",88.7,1997-06-21
"6","22","1997",92.4,1997-06-22
"6","23","1997",89.8,1997-06-23
"6","24","1997",90.7,1997-06-24
"6","25","1997",93.8,1997-06-25
"6","26","1997",88,1997-06-26
"6","27","1997",84,1997-06-27
"6","28","1997",87.7,1997-06-28
"6","29","1997",87.6,1997-06-29
"6","30","1997",85.7,1997-06-30
"7","1","1997",90.3,1997-07-01
"7","2","1997",92.1,1997-07-02
"7","3","1997",92.6,1997-07-03
"7","4","1997",94,1997-07-04
"7","5","1997",92.2,1997-07-05
"7","6","1997",90.9,1997-07-06
"7","7","1997",92.1,1997-07-07
"7","8","1997",88.4,1997-07-08
"7","9","1997",88.6,1997-07-09
"7","10","1997",84.7,1997-07-10
"7","11","1997",85.9,1997-07-11
"7","12","1997",87.5,1997-07-12
"7","13","1997",87.1,1997-07-13
"7","14","1997",86.9,1997-07-14
"7","15","1997",85.5,1997-07-15
"7","16","1997",82,1997-07-16
"7","17","1997",89.7,1997-07-17
"7","18","1997",89.1,1997-07-18
"7","19","1997",89.5,1997-07-19
"7","20","1997",84,1997-07-20
"7","21","1997",85.9,1997-07-21
"7","22","1997",81.6,1997-07-22
"7","23","1997",86.1,1997-07-23
"7","24","1997",85.4,1997-07-24
"7","25","1997",85.7,1997-07-25
"7","26","1997",90,1997-07-26
"7","27","1997",89.3,1997-07-27
"7","28","1997",90,1997-07-28
"7","29","1997",86,1997-07-29
"7","30","1997",85.6,1997-07-30
"7","31","1997",85.1,1997-07-31
"8","1","1997",80.8,1997-08-01
"8","2","1997",78.5,1997-08-02
"8","3","1997",82.6,1997-08-03
"8","4","1997",85.6,1997-08-04
"8","5","1997",86.7,1997-08-05
"8","6","1997",88.2,1997-08-06
"8","7","1997",86.6,1997-08-07
"8","8","1997",83.7,1997-08-08
"8","9","1997",85.1,1997-08-09
"8","10","1997",87.1,1997-08-10
"8","11","1997",84.7,1997-08-11
"8","12","1997",84.2,1997-08-12
"8","13","1997",82.4,1997-08-13
"8","14","1997",82.6,1997-08-14
"8","15","1997",87.3,1997-08-15
"8","16","1997",91.2,1997-08-16
"8","17","1997",87.6,1997-08-17
"8","18","1997",85.4,1997-08-18
"8","19","1997",83.8,1997-08-19
"8","20","1997",88.2,1997-08-20
"8","21","1997",88.4,1997-08-21
"8","22","1997",88.4,1997-08-22
"8","23","1997",87.1,1997-08-23
"8","24","1997",83,1997-08-24
"8","25","1997",81.4,1997-08-25
"8","26","1997",80.8,1997-08-26
"8","27","1997",79.5,1997-08-27
"8","28","1997",83.8,1997-08-28
"8","29","1997",82.5,1997-08-29
"8","30","1997",85.6,1997-08-30
"8","31","1997",86.9,1997-08-31
"9","1","1997",85.9,1997-09-01
"9","2","1997",83.1,1997-09-02
"9","3","1997",83.3,1997-09-03
"9","4","1997",88.3,1997-09-04
"9","5","1997",87.8,1997-09-05
"9","6","1997",87.8,1997-09-06
"9","7","1997",85.3,1997-09-07
"9","8","1997",80,1997-09-08
"9","9","1997",83.5,1997-09-09
"9","10","1997",82.7,1997-09-10
"9","11","1997",81.4,1997-09-11
"9","12","1997",80.3,1997-09-12
"9","13","1997",82.7,1997-09-13
"9","14","1997",84.7,1997-09-14
"9","15","1997",84.2,1997-09-15
"9","16","1997",82.8,1997-09-16
"9","17","1997",86.3,1997-09-17
"9","18","1997",86.9,1997-09-18
"9","19","1997",86.8,1997-09-19
"9","20","1997",87.9,1997-09-20
"9","21","1997",85.3,1997-09-21
"9","22","1997",85,1997-09-22
"9","23","1997",85.6,1997-09-23
"9","24","1997",86.6,1997-09-24
"9","25","1997",86.8,1997-09-25
"9","26","1997",85.6,1997-09-26
"9","27","1997",85.7,1997-09-27
"9","28","1997",85.2,1997-09-28
"9","29","1997",81.4,1997-09-29
"9","30","1997",73.2,1997-09-30
"10","1","1997",78.9,1997-10-01
"10","2","1997",77.8,1997-10-02
"10","3","1997",76.6,1997-10-03
"10","4","1997",74.3,1997-10-04
"10","5","1997",74.1,1997-10-05
"10","6","1997",77,1997-10-06
"10","7","1997",77.9,1997-10-07
"10","8","1997",78.2,1997-10-08
"10","9","1997",76.9,1997-10-09
"10","10","1997",76.5,1997-10-10
"10","11","1997",76.8,1997-10-11
"10","12","1997",78.4,1997-10-12
"10","13","1997",78,1997-10-13
"10","14","1997",77.7,1997-10-14
"10","15","1997",75.3,1997-10-15
"10","16","1997",77.3,1997-10-16
"10","17","1997",76.4,1997-10-17
"10","18","1997",74.1,1997-10-18
"10","19","1997",71.8,1997-10-19
"10","20","1997",70.7,1997-10-20
"10","21","1997",71.1,1997-10-21
"10","22","1997",71.8,1997-10-22
"10","23","1997",70,1997-10-23
"10","24","1997",69.5,1997-10-24
"10","25","1997",67.8,1997-10-25
"10","26","1997",68.9,1997-10-26
"10","27","1997",71.3,1997-10-27
"10","28","1997",73.7,1997-10-28
"10","29","1997",67.5,1997-10-29
"10","30","1997",68.6,1997-10-30
"10","31","1997",70.5,1997-10-31
"11","1","1997",69.1,1997-11-01
"11","2","1997",68.3,1997-11-02
"11","3","1997",69.2,1997-11-03
"11","4","1997",69.3,1997-11-04
"11","5","1997",70.5,1997-11-05
"11","6","1997",68.2,1997-11-06
"11","7","1997",69.1,1997-11-07
"11","8","1997",69.3,1997-11-08
"11","9","1997",71.2,1997-11-09
"11","10","1997",69.1,1997-11-10
"11","11","1997",66.7,1997-11-11
"11","12","1997",67.1,1997-11-12
"11","13","1997",61.3,1997-11-13
"11","14","1997",64,1997-11-14
"11","15","1997",65.3,1997-11-15
"11","16","1997",66.2,1997-11-16
"11","17","1997",63.8,1997-11-17
"11","18","1997",65.8,1997-11-18
"11","19","1997",64.8,1997-11-19
"11","20","1997",62.8,1997-11-20
"11","21","1997",64.2,1997-11-21
"11","22","1997",65.6,1997-11-22
"11","23","1997",63.9,1997-11-23
"11","24","1997",65.1,1997-11-24
"11","25","1997",63.7,1997-11-25
"11","26","1997",61,1997-11-26
"11","27","1997",56.6,1997-11-27
"11","28","1997",57.3,1997-11-28
"11","29","1997",58.2,1997-11-29
"11","30","1997",63.5,1997-11-30
"12","1","1997",56.9,1997-12-01
"12","2","1997",56.9,1997-12-02
"12","3","1997",58.1,1997-12-03
"12","4","1997",57.5,1997-12-04
"12","5","1997",59.4,1997-12-05
"12","6","1997",62.9,1997-12-06
"12","7","1997",62,1997-12-07
"12","8","1997",63,1997-12-08
"12","9","1997",60.1,1997-12-09
"12","10","1997",59,1997-12-10
"12","11","1997",57.5,1997-12-11
"12","12","1997",56,1997-12-12
"12","13","1997",58.3,1997-12-13
"12","14","1997",56.9,1997-12-14
"12","15","1997",53.5,1997-12-15
"12","16","1997",51.4,1997-12-16
"12","17","1997",53.6,1997-12-17
"12","18","1997",53.4,1997-12-18
"12","19","1997",50.7,1997-12-19
"12","20","1997",50.9,1997-12-20
"12","21","1997",51,1997-12-21
"12","22","1997",49.6,1997-12-22
"12","23","1997",50.2,1997-12-23
"12","24","1997",51,1997-12-24
"12","25","1997",50.6,1997-12-25
"12","26","1997",47.8,1997-12-26
"12","27","1997",45.4,1997-12-27
"12","28","1997",49.3,1997-12-28
"12","29","1997",54.2,1997-12-29
"12","30","1997",50.9,1997-12-30
"12","31","1997",52.2,1997-12-31
"1","1","1998",51.6,1998-01-01
"1","2","1998",52.7,1998-01-02
"1","3","1998",54.3,1998-01-03
"1","4","1998",54.4,1998-01-04
"1","5","1998",55.9,1998-01-05
"1","6","1998",58.6,1998-01-06
"1","7","1998",54.1,1998-01-07
"1","8","1998",51.2,1998-01-08
"1","9","1998",54.3,1998-01-09
"1","10","1998",58.4,1998-01-10
"1","11","1998",57.7,1998-01-11
"1","12","1998",59.8,1998-01-12
"1","13","1998",56.8,1998-01-13
"1","14","1998",56.3,1998-01-14
"1","15","1998",60.2,1998-01-15
"1","16","1998",49.9,1998-01-16
"1","17","1998",49.1,1998-01-17
"1","18","1998",52.7,1998-01-18
"1","19","1998",49.7,1998-01-19
"1","20","1998",53.5,1998-01-20
"1","21","1998",52.8,1998-01-21
"1","22","1998",52.3,1998-01-22
"1","23","1998",54.5,1998-01-23
"1","24","1998",52.5,1998-01-24
"1","25","1998",53.4,1998-01-25
"1","26","1998",52.5,1998-01-26
"1","27","1998",56.9,1998-01-27
"1","28","1998",58.8,1998-01-28
"1","29","1998",61.9,1998-01-29
"1","30","1998",59.7,1998-01-30
"1","31","1998",65.5,1998-01-31
"2","1","1998",63.4,1998-02-01
"2","2","1998",60,1998-02-02
"2","3","1998",63.6,1998-02-03
"2","4","1998",59,1998-02-04
"2","5","1998",58.2,1998-02-05
"2","6","1998",57.6,1998-02-06
"2","7","1998",56.6,1998-02-07
"2","8","1998",56.6,1998-02-08
"2","9","1998",59.9,1998-02-09
"2","10","1998",62.2,1998-02-10
"2","11","1998",62.4,1998-02-11
"2","12","1998",67.7,1998-02-12
"2","13","1998",66.1,1998-02-13
"2","14","1998",70.3,1998-02-14
"2","15","1998",67.7,1998-02-15
"2","16","1998",67.8,1998-02-16
"2","17","1998",66.3,1998-02-17
"2","18","1998",66.6,1998-02-18
"2","19","1998",61.6,1998-02-19
"2","20","1998",60.8,1998-02-20
"2","21","1998",61.7,1998-02-21
"2","22","1998",62.5,1998-02-22
"2","23","1998",64.1,1998-02-23
"2","24","1998",59.4,1998-02-24
"2","25","1998",59.5,1998-02-25
"2","26","1998",61,1998-02-26
"2","27","1998",58.7,1998-02-27
"2","28","1998",60.7,1998-02-28
"3","1","1998",63.8,1998-03-01
"3","2","1998",66.3,1998-03-02
"3","3","1998",64.6,1998-03-03
"3","4","1998",62.6,1998-03-04
"3","5","1998",62.8,1998-03-05
"3","6","1998",62.5,1998-03-06
"3","7","1998",64,1998-03-07
"3","8","1998",63.8,1998-03-08
"3","9","1998",63,1998-03-09
"3","10","1998",66,1998-03-10
"3","11","1998",71.1,1998-03-11
"3","12","1998",65.7,1998-03-12
"3","13","1998",62.1,1998-03-13
"3","14","1998",64.8,1998-03-14
"3","15","1998",65.5,1998-03-15
"3","16","1998",66,1998-03-16
"3","17","1998",69.3,1998-03-17
"3","18","1998",68.7,1998-03-18
"3","19","1998",71.9,1998-03-19
"3","20","1998",71.6,1998-03-20
"3","21","1998",72.9,1998-03-21
"3","22","1998",75.7,1998-03-22
"3","23","1998",76,1998-03-23
"3","24","1998",71.5,1998-03-24
"3","25","1998",68.9,1998-03-25
"3","26","1998",69.1,1998-03-26
"3","27","1998",72.9,1998-03-27
"3","28","1998",78,1998-03-28
"3","29","1998",73.9,1998-03-29
"3","30","1998",73.5,1998-03-30
"3","31","1998",77,1998-03-31
"4","1","1998",78.5,1998-04-01
"4","2","1998",83,1998-04-02
"4","3","1998",80.3,1998-04-03
"4","4","1998",79.5,1998-04-04
"4","5","1998",80,1998-04-05
"4","6","1998",80.7,1998-04-06
"4","7","1998",83.7,1998-04-07
"4","8","1998",82.1,1998-04-08
"4","9","1998",81.1,1998-04-09
"4","10","1998",80.9,1998-04-10
"4","11","1998",80.5,1998-04-11
"4","12","1998",79.8,1998-04-12
"4","13","1998",77.5,1998-04-13
"4","14","1998",84.9,1998-04-14
"4","15","1998",82.3,1998-04-15
"4","16","1998",82.6,1998-04-16
"4","17","1998",83.4,1998-04-17
"4","18","1998",85.8,1998-04-18
"4","19","1998",86.9,1998-04-19
"4","20","1998",87.1,1998-04-20
"4","21","1998",87.8,1998-04-21
"4","22","1998",89.8,1998-04-22
"4","23","1998",90.9,1998-04-23
"4","24","1998",92.5,1998-04-24
"4","25","1998",90.2,1998-04-25
"4","26","1998",84.3,1998-04-26
"4","27","1998",83.9,1998-04-27
"4","28","1998",87.1,1998-04-28
"4","29","1998",89.5,1998-04-29
"4","30","1998",91.4,1998-04-30
"5","1","1998",91.8,1998-05-01
"5","2","1998",93.7,1998-05-02
"5","3","1998",94.2,1998-05-03
"5","4","1998",92.7,1998-05-04
"5","5","1998",90.9,1998-05-05
"5","6","1998",88.6,1998-05-06
"5","7","1998",83,1998-05-07
"5","8","1998",79.1,1998-05-08
"5","9","1998",79.9,1998-05-09
"5","10","1998",82.6,1998-05-10
"5","11","1998",86.2,1998-05-11
"5","12","1998",88.7,1998-05-12
"5","13","1998",90.5,1998-05-13
"5","14","1998",92.3,1998-05-14
"5","15","1998",96.3,1998-05-15
"5","16","1998",92.3,1998-05-16
"5","17","1998",94.6,1998-05-17
"5","18","1998",93.3,1998-05-18
"5","19","1998",91.6,1998-05-19
"5","20","1998",94.4,1998-05-20
"5","21","1998",96,1998-05-21
"5","22","1998",97.4,1998-05-22
"5","23","1998",98.7,1998-05-23
"5","24","1998",100.5,1998-05-24
"5","25","1998",98.7,1998-05-25
"5","26","1998",101.9,1998-05-26
"5","27","1998",100.4,1998-05-27
"5","28","1998",103.7,1998-05-28
"5","29","1998",102.9,1998-05-29
"5","30","1998",95.1,1998-05-30
"5","31","1998",98.2,1998-05-31
"6","1","1998",99.4,1998-06-01
"6","2","1998",97.7,1998-06-02
"6","3","1998",95,1998-06-03
"6","4","1998",96,1998-06-04
"6","5","1998",94.3,1998-06-05
"6","6","1998",97.4,1998-06-06
"6","7","1998",95.9,1998-06-07
"6","8","1998",95.5,1998-06-08
"6","9","1998",95.7,1998-06-09
"6","10","1998",83.3,1998-06-10
"6","11","1998",79.7,1998-06-11
"6","12","1998",87.4,1998-06-12
"6","13","1998",80.8,1998-06-13
"6","14","1998",91.6,1998-06-14
"6","15","1998",92.7,1998-06-15
"6","16","1998",79.8,1998-06-16
"6","17","1998",82,1998-06-17
"6","18","1998",88.4,1998-06-18
"6","19","1998",93.1,1998-06-19
"6","20","1998",93.4,1998-06-20
"6","21","1998",93.9,1998-06-21
"6","22","1998",93.6,1998-06-22
"6","23","1998",93.7,1998-06-23
"6","24","1998",95.5,1998-06-24
"6","25","1998",97.6,1998-06-25
"6","26","1998",96.9,1998-06-26
"6","27","1998",93.7,1998-06-27
"6","28","1998",92.7,1998-06-28
"6","29","1998",84.4,1998-06-29
"6","30","1998",82.4,1998-06-30
"7","1","1998",82,1998-07-01
"7","2","1998",86.3,1998-07-02
"7","3","1998",83.3,1998-07-03
"7","4","1998",87.9,1998-07-04
"7","5","1998",86.2,1998-07-05
"7","6","1998",87,1998-07-06
"7","7","1998",86.7,1998-07-07
"7","8","1998",85.1,1998-07-08
"7","9","1998",88.1,1998-07-09
"7","10","1998",84.6,1998-07-10
"7","11","1998",87,1998-07-11
"7","12","1998",86,1998-07-12
"7","13","1998",86.8,1998-07-13
"7","14","1998",85,1998-07-14
"7","15","1998",83.1,1998-07-15
"7","16","1998",81,1998-07-16
"7","17","1998",87.6,1998-07-17
"7","18","1998",85.6,1998-07-18
"7","19","1998",85.2,1998-07-19
"7","20","1998",89.7,1998-07-20
"7","21","1998",90.7,1998-07-21
"7","22","1998",92.9,1998-07-22
"7","23","1998",92.8,1998-07-23
"7","24","1998",91.6,1998-07-24
"7","25","1998",91.6,1998-07-25
"7","26","1998",92.3,1998-07-26
"7","27","1998",93.7,1998-07-27
"7","28","1998",89.6,1998-07-28
"7","29","1998",83.2,1998-07-29
"7","30","1998",89,1998-07-30
"7","31","1998",89.6,1998-07-31
"8","1","1998",90.1,1998-08-01
"8","2","1998",88.3,1998-08-02
"8","3","1998",88.5,1998-08-03
"8","4","1998",89.6,1998-08-04
"8","5","1998",87.7,1998-08-05
"8","6","1998",86.8,1998-08-06
"8","7","1998",84,1998-08-07
"8","8","1998",88.8,1998-08-08
"8","9","1998",88.1,1998-08-09
"8","10","1998",87,1998-08-10
"8","11","1998",86.4,1998-08-11
"8","12","1998",86.3,1998-08-12
"8","13","1998",83.8,1998-08-13
"8","14","1998",86.3,1998-08-14
"8","15","1998",81,1998-08-15
"8","17","1998",81,1998-08-17
"8","18","1998",87.1,1998-08-18
"8","19","1998",84.4,1998-08-19
"8","20","1998",82.2,1998-08-20
"8","21","1998",79.8,1998-08-21
"8","22","1998",83.2,1998-08-22
"8","23","1998",84.5,1998-08-23
"8","24","1998",82.8,1998-08-24
"8","25","1998",84.8,1998-08-25
"8","26","1998",81.9,1998-08-26
"8","27","1998",85.5,1998-08-27
"8","28","1998",82.6,1998-08-28
"8","29","1998",85.3,1998-08-29
"8","30","1998",87.8,1998-08-30
"8","31","1998",87.2,1998-08-31
"9","1","1998",90.2,1998-09-01
"9","2","1998",88.3,1998-09-02
"9","3","1998",87.6,1998-09-03
"9","4","1998",86.4,1998-09-04
"9","5","1998",87.1,1998-09-05
"9","6","1998",90.1,1998-09-06
"9","7","1998",88.3,1998-09-07
"9","8","1998",89.5,1998-09-08
"9","9","1998",88.7,1998-09-09
"9","10","1998",90.9,1998-09-10
"9","11","1998",83.2,1998-09-11
"9","12","1998",80.2,1998-09-12
"9","13","1998",81.1,1998-09-13
"9","14","1998",81,1998-09-14
"9","15","1998",81.8,1998-09-15
"9","16","1998",85.1,1998-09-16
"9","17","1998",87.7,1998-09-17
"9","18","1998",87.4,1998-09-18
"9","19","1998",82.9,1998-09-19
"9","20","1998",78.3,1998-09-20
"9","21","1998",82.9,1998-09-21
"9","22","1998",81,1998-09-22
"9","23","1998",77.7,1998-09-23
"9","24","1998",78.4,1998-09-24
"9","25","1998",81.2,1998-09-25
"9","26","1998",83.1,1998-09-26
"9","27","1998",84.5,1998-09-27
"9","28","1998",84.6,1998-09-28
"9","29","1998",85.3,1998-09-29
"9","30","1998",87.5,1998-09-30
"10","2","1998",75.6,1998-10-02
"10","3","1998",79.1,1998-10-03
"10","4","1998",81.6,1998-10-04
"10","5","1998",81.5,1998-10-05
"10","6","1998",82.2,1998-10-06
"10","7","1998",82.2,1998-10-07
"10","8","1998",82.1,1998-10-08
"10","9","1998",83.5,1998-10-09
"10","10","1998",83.2,1998-10-10
"10","11","1998",82.1,1998-10-11
"10","12","1998",80,1998-10-12
"10","13","1998",79.5,1998-10-13
"10","14","1998",80.9,1998-10-14
"10","15","1998",76.5,1998-10-15
"10","16","1998",71.2,1998-10-16
"10","17","1998",71.4,1998-10-17
"10","18","1998",70.1,1998-10-18
"10","19","1998",76,1998-10-19
"10","20","1998",76.7,1998-10-20
"10","21","1998",77.8,1998-10-21
"10","22","1998",77.5,1998-10-22
"10","23","1998",78,1998-10-23
"10","24","1998",79.8,1998-10-24
"10","25","1998",77,1998-10-25
"10","26","1998",70.6,1998-10-26
"10","27","1998",73.9,1998-10-27
"10","28","1998",72.8,1998-10-28
"10","29","1998",71.7,1998-10-29
"10","30","1998",68.4,1998-10-30
"10","31","1998",71.2,1998-10-31
"11","1","1998",71.3,1998-11-01
"11","2","1998",69.4,1998-11-02
"11","3","1998",71.4,1998-11-03
"11","4","1998",74.6,1998-11-04
"11","5","1998",75.6,1998-11-05
"11","6","1998",70.7,1998-11-06
"11","7","1998",70.6,1998-11-07
"11","8","1998",67.8,1998-11-08
"11","9","1998",70.1,1998-11-09
"11","10","1998",70.2,1998-11-10
"11","11","1998",68.1,1998-11-11
"11","12","1998",69.1,1998-11-12
"11","13","1998",67.1,1998-11-13
"11","14","1998",67.5,1998-11-14
"11","15","1998",66,1998-11-15
"11","16","1998",69,1998-11-16
"11","17","1998",66.5,1998-11-17
"11","18","1998",68.9,1998-11-18
"11","19","1998",68.3,1998-11-19
"11","20","1998",66.7,1998-11-20
